Fecha,Aceites lubricantes,Asfalto ,Bunker,Ceras,Combustible turbo jet,Diesel bajo azufre,Diesel ultra bajo azufre,Gas licuado petroleo,Gasolina aviacion,Gasolina regular,Gasolina superior,Grasas lubricantes,Kerosina,Mezclas oleosas,Naftas,Petcoke,Petroleo crudo,Solventes,Butano,Diesel alto azufre,MTBE,Orimulsion,Petroleo reconstituido,Total,Anio
2008-07-01,0.0,9947.0,549352.9,0.0,0.0,0.0,0.0,365117.619047619,190.5,232129.2,384549.7,0.0,50621.0,0.0,0.0,150155.5,0.0,0.0,0.0,541486.15,0.0,0.0,0.0,2283549.56904762,2008
2008-08-01,0.0,4575.2,512005.35,0.0,0.0,0.0,0.0,124909.190476191,171.4,138376.72,241881.47,0.0,61346.3,0.0,0.0,148500.0,0.0,0.0,0.0,713650.52,0.0,0.0,0.0,1945416.15047619,2008
2008-09-01,0.0,2631.0,265932.42,0.0,0.0,0.0,0.0,290330.738095238,1178.6,290621.26,423244.17,0.0,31940.5,0.0,0.0,149060.89,0.0,0.0,0.0,544521.54,0.0,0.0,0.0,1999461.11809524,2008
2008-10-01,0.0,7436.1,193916.4,0.0,0.0,0.0,0.0,515833.095238095,3273.7,358036.44,329762.3,0.0,81679.0,0.0,0.0,0.0,0.0,0.0,0.0,344273.02,0.0,0.0,0.0,1834210.0552381,2008
2008-11-01,0.0,4910.9,467765.33,0.0,0.0,0.0,0.0,304780.714285714,190.5,170365.32,386365.05,0.0,40478.6,0.0,0.0,0.0,0.0,0.0,0.0,809439.42,0.0,0.0,0.0,2184295.83428571,2008
2008-12-01,0.0,1132.0,321373.52,0.0,0.0,0.0,0.0,265854.166666667,3380.0,238398.92,458949.42,0.0,32909.5,0.0,0.0,0.0,0.0,0.0,0.0,524038.42,0.0,0.0,0.0,1846035.94666667,2008
2009-01-01,0.0,4814.0,462619.815238095,0.0,0.0,0.0,0.0,440807.214295714,285.7,202484.534761905,382300.56,0.0,51282.7,0.0,0.0,165846.175,0.0,0.0,0.0,941535.71,0.0,0.0,0.0,2651976.40929571,2009
2009-02-01,0.0,6513.0,316669.93,0.0,0.0,0.0,0.0,308898.19147619,187.7,588346.36,522820.81,0.0,60857.2,0.0,0.0,0.0,0.0,0.0,0.0,914059.4,0.0,0.0,0.0,2718352.59147619,2009
2009-03-01,0.0,5116.0,249980.94,0.0,0.0,0.0,0.0,116357.429571429,2925.0,298459.25,626630.99,0.0,56965.6,0.0,0.0,0.0,0.0,0.0,0.0,893473.8,0.0,0.0,0.0,2249909.00957143,2009
2009-04-01,0.0,4374.0,375412.12,0.0,0.0,0.0,0.0,382796.619047619,93.7,182218.96,348267.66,0.0,52516.3,0.0,0.0,0.0,0.0,0.0,0.0,816840.02,0.0,0.0,0.0,2162519.37904762,2009
2009-05-01,0.0,8390.0,1051763.66,0.0,0.0,0.0,0.0,108032.642857143,256.4,377337.48,341700.48,0.0,20718.6,0.0,0.0,165000.0,0.0,0.0,0.0,621339.93,0.0,0.0,0.0,2694539.19285714,2009
2009-06-01,0.0,2002.0,598780.49,0.0,0.0,0.0,0.0,439954.523809524,273.8,363676.29,589337.79,0.0,63788.0,0.0,0.0,0.0,0.0,0.0,0.0,735260.51,0.0,0.0,0.0,2793073.40380952,2009
2009-07-01,0.0,6156.0,427219.03,0.0,0.0,0.0,0.0,451892.833333333,723.6,363911.51,337172.65,0.0,40926.6,0.0,0.0,0.0,0.0,0.0,0.0,850806.89,0.0,0.0,0.0,2478809.11333333,2009
2009-08-01,0.0,7442.0,454739.68,0.0,0.0,0.0,0.0,151179.476190476,3389.7,210495.68,476525.36,0.0,68002.4,0.0,0.0,0.0,0.0,0.0,0.0,842742.17,0.0,0.0,0.0,2214516.46619048,2009
2009-09-01,0.0,6757.0,417863.18,0.0,0.0,0.0,0.0,265512.404761905,186.3,161783.68,321728.95,0.0,48160.7,0.0,0.0,165190.905,0.0,0.0,0.0,611966.22,0.0,0.0,0.0,1999149.3397619,2009
2009-10-01,0.0,7998.0,547485.85,0.0,0.0,0.0,0.0,294299.571428571,187.0,375067.23,639524.61,0.0,53069.8,0.0,0.0,0.0,0.0,0.0,0.0,869366.31,0.0,0.0,0.0,2786998.37142857,2009
2009-11-01,0.0,6446.0,762745.04,0.0,0.0,0.0,0.0,543498.523809524,4171.9,201213.1,321859.44,0.0,42081.9,0.0,0.0,148528.875,0.0,0.0,0.0,894309.88,0.0,0.0,0.0,2924854.65880952,2009
2009-12-01,0.0,5081.0,444330.26,0.0,0.0,0.0,0.0,121256.642857143,0.0,291525.48,435416.18,0.0,31007.8,0.0,0.0,144490.005,0.0,0.0,0.0,1144960.66,0.0,0.0,0.0,2618068.02785714,2009
2010-01-01,0.0,7549.0,407232.9,0.0,0.0,0.0,0.0,437042.333333333,0.0,173918.35,318949.72,0.0,69541.7,0.0,0.0,0.0,0.0,0.0,0.0,905803.65,0.0,0.0,0.0,2320037.65333333,2010
2010-02-01,0.0,10200.0,393505.01,0.0,0.0,0.0,0.0,410846.404761905,3584.0,336005.72,492452.55,0.0,62958.8,0.0,0.0,0.0,0.0,0.0,0.0,447271.92,0.0,0.0,0.0,2156824.4047619,2010
2010-03-01,0.0,11286.1,380305.39,0.0,0.0,0.0,0.0,148495.380952381,0.0,157798.77,303762.94,0.0,33008.7,0.0,0.0,149642.955,0.0,0.0,0.0,947702.88,0.0,0.0,0.0,2132003.11595238,2010
2010-04-01,0.0,12568.7,593178.8,0.0,0.0,0.0,0.0,410001.095238095,0.0,433108.23,562996.07,0.0,42911.9,0.0,0.0,165852.225,0.0,0.0,0.0,613011.21,0.0,0.0,0.0,2833628.2302381,2010
2010-05-01,0.0,6994.1,349801.7,0.0,0.0,0.0,0.0,230584.595238095,3139.0,279926.95,429729.38,0.0,59512.7,0.0,0.0,164467.765,0.0,0.0,0.0,1086036.16,0.0,0.0,0.0,2610192.35023809,2010
2010-06-01,0.0,2940.0,117297.2,0.0,0.0,0.0,0.0,344683.095238095,0.0,281834.46,464310.8,0.0,58930.1,0.0,0.0,0.0,0.0,0.0,0.0,587828.26,0.0,0.0,0.0,1857823.9152381,2010
2010-07-01,0.0,4133.0,411546.82,0.0,0.0,0.0,0.0,461977.952380952,3178.0,241994.24,456588.39,0.0,40989.8,0.0,0.0,145426.27,0.0,0.0,0.0,712889.93,0.0,0.0,0.0,2478724.40238095,2010
2010-08-01,0.0,2082.0,212442.7,0.0,0.0,0.0,0.0,236164.30952381,0.0,282509.24,475714.12,0.0,65212.0,0.0,0.0,0.0,0.0,0.0,0.0,637252.29,0.0,0.0,0.0,1911376.65952381,2010
2010-09-01,0.0,4161.0,135187.0,0.0,0.0,0.0,0.0,144381.785714286,0.0,208796.02,321134.56,0.0,15663.5,0.0,0.0,0.0,0.0,0.0,0.0,741721.42,0.0,0.0,0.0,1571045.28571429,2010
2010-10-01,0.0,5352.0,301559.2,0.0,0.0,0.0,0.0,328472.595238095,3161.0,392100.62,493794.29,0.0,43634.6,0.0,0.0,0.0,0.0,0.0,0.0,630692.56,0.0,0.0,0.0,2198766.86523809,2010
2010-11-01,0.0,7402.0,331749.27,0.0,0.0,0.0,0.0,540671.880952381,0.0,139547.73,241062.76,0.0,56430.0,0.0,0.0,0.0,0.0,0.0,0.0,565627.54,0.0,0.0,0.0,1882491.18095238,2010
2010-12-01,0.0,4246.5,162229.5,0.0,0.0,0.0,0.0,286501.738095238,2308.0,430857.95,652210.77,0.0,44591.6,0.0,0.0,0.0,0.0,0.0,0.0,1135293.92,0.0,0.0,0.0,2718239.97809524,2010
2011-01-01,0.0,5497.35714285714,263229.32,0.0,0.0,0.0,0.0,511518.142857143,0.0,253700.82,391997.54,0.0,69631.1,0.0,0.0,166651.76,0.0,0.0,0.0,1033948.69,0.0,0.0,0.0,2696174.73,2011
2011-02-01,0.0,7033.0,423634.9,0.0,0.0,0.0,0.0,313877.166666667,2351.0,343582.85,437769.48,0.0,43055.9,0.0,0.0,164990.32,0.0,0.0,0.0,772775.58,0.0,0.0,0.0,2509070.19666667,2011
2011-03-01,0.0,10007.9047619048,138202.1,0.0,0.0,0.0,0.0,297190.30952381,0.0,291087.16,445920.27,0.0,33888.8,0.0,0.0,0.0,0.0,0.0,0.0,707536.31,0.0,0.0,0.0,1923832.85428571,2011
2011-04-01,0.0,5721.78571428572,652855.72,0.0,0.0,0.0,0.0,426380.214285714,0.0,326003.71,357349.67,0.0,46347.0,0.0,0.0,209682.55,0.0,0.0,0.0,767445.36,0.0,0.0,0.0,2791786.01,2011
2011-05-01,0.0,4086.0,423250.92,0.0,0.0,0.0,0.0,238374.119047619,2150.0,326566.61,433038.13,0.0,51018.2,0.0,0.0,0.0,0.0,0.0,0.0,918940.44,0.0,0.0,0.0,2397424.41904762,2011
2011-06-01,0.0,6274.88095238095,665240.82,0.0,0.0,0.0,0.0,345196.285714286,3341.0,230990.13,354604.94,0.0,24115.3,0.0,0.0,148503.355,0.0,0.0,0.0,553883.42,0.0,0.0,0.0,2332150.13166667,2011
2011-07-01,0.0,11323.380952381,394362.55,0.0,0.0,0.0,0.0,148988.5,0.0,188581.4,369694.76,0.0,44399.6,0.0,0.0,328990.035,0.0,0.0,0.0,734958.54,0.0,0.0,0.0,2221298.76595238,2011
2011-08-01,0.0,9067.45238095238,259425.58,0.0,0.0,0.0,0.0,565627.928571429,2176.0,201844.49,270765.31,0.0,61586.21,0.0,0.0,0.0,0.0,0.0,0.0,1014324.28,0.0,0.0,0.0,2384817.25095238,2011
2011-09-01,0.0,9462.40476190476,335474.56,0.0,0.0,0.0,0.0,382310.380952381,0.0,260669.22,335803.82,0.0,60244.42,0.0,0.0,166170.51,0.0,0.0,0.0,795554.71,0.0,0.0,0.0,2345690.02571429,2011
2011-10-01,0.0,8582.21428571429,175576.95,0.0,0.0,0.0,0.0,319091.047619048,1669.0,239711.91,351555.66,0.0,55766.77,0.0,0.0,0.0,0.0,0.0,0.0,612133.26,0.0,0.0,0.0,1764086.81190476,2011
2011-11-01,0.0,11408.5238095238,203510.32,0.0,0.0,0.0,0.0,384368.357142857,0.0,237803.48,450212.8,0.0,45729.26,0.0,0.0,0.0,0.0,0.0,0.0,575406.48,0.0,0.0,0.0,1908439.22095238,2011
2011-12-01,0.0,11628.0714285714,244547.16,0.0,0.0,0.0,0.0,141052.547619048,2114.0,367820.54,534925.36,0.0,53946.68,0.0,0.0,0.0,0.0,0.0,0.0,732921.03,0.0,0.0,0.0,2088955.38904762,2011
2012-01-01,0.0,13869.7380952381,192178.43,0.0,0.0,0.0,0.0,481781.476190476,0.0,318283.44,434648.17,0.0,27960.8,0.0,0.0,332101.495,0.0,0.0,0.0,790123.23,0.0,0.0,0.0,2590946.77928571,2012
2012-02-01,0.0,5723.19047619048,56299.0,0.0,0.0,0.0,0.0,162561.285714286,2220.0,253583.96,372893.49,0.0,75397.69,0.0,0.0,167575.155,0.0,0.0,0.0,887963.98,0.0,0.0,0.0,1984217.75119048,2012
2012-03-01,0.0,16175.6904761905,486502.56,0.0,0.0,0.0,0.0,521493.738095238,0.0,255492.16,354160.85,0.0,40494.61,0.0,0.0,0.0,0.0,0.0,0.0,978693.29,0.0,0.0,0.0,2653012.89857143,2012
2012-04-01,0.0,8865.02380952381,424997.52,0.0,0.0,0.0,0.0,131958.404761905,2646.0,189948.79,399701.69,0.0,21732.04,0.0,0.0,0.0,0.0,0.0,0.0,697871.28,0.0,0.0,0.0,1877720.74857143,2012
2012-05-01,0.0,12714.5,427414.42,0.0,0.0,0.0,0.0,510506.80952381,1551.0,241786.29,380531.85,0.0,70939.56,0.0,0.0,169754.09,0.0,0.0,0.0,833370.09,0.0,0.0,0.0,2648568.60952381,2012
2012-06-01,0.0,5405.19047619048,490228.51,0.0,0.0,0.0,0.0,527672.261904762,1870.0,320566.69,550379.33,0.0,47391.7,0.0,0.0,0.0,0.0,0.0,0.0,767124.65,0.0,0.0,0.0,2710638.33238095,2012
2012-07-01,0.0,11297.6904761905,293113.09,0.0,0.0,0.0,0.0,165424.214285714,0.0,142232.47,271509.2,0.0,70228.77,0.0,0.0,0.0,0.0,0.0,0.0,1021995.9,0.0,0.0,0.0,1975801.33476191,2012
2012-08-01,0.0,13907.619047619,76969.26,0.0,0.0,0.0,0.0,387892.071428571,0.0,263677.23,361307.2,0.0,65574.8,0.0,0.0,148916.295,0.0,0.0,0.0,626706.23,0.0,0.0,0.0,1944950.70547619,2012
2012-09-01,0.0,6813.85714285714,323767.51,0.0,0.0,0.0,0.0,530897.785714286,2766.0,201347.56,372989.29,0.0,56595.7,0.0,0.0,0.0,0.0,0.0,0.0,619651.27,0.0,0.0,0.0,2114828.97285714,2012
2012-10-01,0.0,2242.11904761905,378149.37,0.0,0.0,0.0,0.0,162208.428571429,0.0,374301.51,600094.03,0.0,33639.0,0.0,0.0,0.0,0.0,0.0,0.0,463054.77,0.0,0.0,0.0,2013689.22761905,2012
2012-11-01,0.0,0.0,456468.18,0.0,0.0,0.0,0.0,569345.857142857,2651.0,197398.8,359818.54,0.0,37111.56,0.0,0.0,147071.21,0.0,0.0,0.0,538552.89,0.0,0.0,0.0,2308418.03714286,2012
2012-12-01,0.0,0.0,273182.16,0.0,0.0,0.0,0.0,152926.761904762,95.2,287980.58,419029.17,0.0,43950.37,0.0,0.0,149085.145,0.0,0.0,0.0,1324780.96,0.0,0.0,0.0,2651030.34690476,2012
2013-01-01,0.0,0.0,361207.18,0.0,0.0,0.0,0.0,575318.452380952,190.48,396416.84,433924.69,0.0,57437.01,0.0,0.0,150030.485,0.0,0.0,0.0,749266.68,0.0,0.0,0.0,2723791.81738095,2013
2013-02-01,0.0,0.0,325080.1,0.0,0.0,0.0,0.0,142772.80952381,1047.62,235502.58,470483.98,0.0,55641.8,0.0,0.0,168305.17,0.0,0.0,0.0,709843.02,0.0,0.0,0.0,2108677.07952381,2013
2013-03-01,0.0,3879.0,231802.56,0.0,0.0,0.0,0.0,569013.238095238,3183.88,439386.62,429974.17,0.0,19570.11,0.0,0.0,0.0,0.0,0.0,0.0,832627.57,0.0,0.0,0.0,2529437.14809524,2013
2013-04-01,0.0,0.0,337655.21,0.0,0.0,0.0,0.0,508649.452380952,0.0,274680.65,430259.18,0.0,50291.42,0.0,0.0,0.0,0.0,0.0,0.0,860094.78,0.0,0.0,0.0,2461630.69238095,2013
2013-05-01,0.0,0.0,331393.56,0.0,0.0,0.0,0.0,181461.595238095,797.62,281823.2,532379.66,0.0,73024.85,0.0,0.0,180944.225,0.0,0.0,0.0,1202187.85,0.0,0.0,0.0,2784012.5602381,2013
2013-06-01,0.0,34302.05,365997.74,0.0,0.0,0.0,0.0,536847.166666667,1196.47,293808.6,284038.03,0.0,75416.48,0.0,0.0,167235.475,0.0,0.0,0.0,729711.88,0.0,0.0,0.0,2488553.89166667,2013
2013-07-01,0.0,0.0,113165.55,0.0,0.0,0.0,0.0,352909.023809524,795.59,259025.83,486075.06,0.0,60089.4,0.0,0.0,0.0,0.0,0.0,0.0,693160.5,0.0,0.0,0.0,1965220.95380952,2013
2013-08-01,0.0,0.0,405352.22,0.0,0.0,0.0,0.0,359346.0,3677.0,221433.2,347066.11,0.0,58972.06,0.0,0.0,146366.33,0.0,0.0,0.0,505133.44,0.0,0.0,0.0,2047346.36,2013
2013-09-01,0.0,305.0,172130.08,0.0,0.0,0.0,0.0,394985.890476191,0.0,300794.99,373303.31,0.0,83693.28,0.0,0.0,172152.585,0.0,0.0,0.0,803626.98,0.0,0.0,0.0,2300992.11547619,2013
2013-10-01,0.0,889.0,171722.79,0.0,0.0,0.0,0.0,415869.338095238,3626.98,281168.85,372946.33,0.0,133623.6,0.0,0.0,0.0,0.0,0.0,0.0,980327.98,0.0,0.0,0.0,2360174.86809524,2013
2013-11-01,0.0,152.0,202139.43,0.0,0.0,0.0,0.0,425669.238571429,797.21,390941.15,496029.72,0.0,5319.12,0.0,0.0,169752.495,0.0,0.0,0.0,903218.47,0.0,0.0,0.0,2594018.83357143,2013
2013-12-01,0.0,152.0,150330.46,0.0,0.0,0.0,0.0,452414.083809524,0.0,210096.78,358799.64,0.0,98883.1,0.0,0.0,0.0,0.0,0.0,0.0,791698.89,0.0,0.0,0.0,2062374.95380952,2013
2014-01-01,0.0,2238.0,117010.52,0.0,0.0,0.0,0.0,371888.725714286,1465.0,487880.79,457365.46,0.0,109091.19,0.0,0.0,149806.14,0.0,0.0,0.0,1595698.56,0.0,0.0,0.0,3292444.38571429,2014
2014-02-01,0.0,6093.8,116368.88,0.0,0.0,0.0,0.0,336845.185714286,0.0,312423.86,455726.06,0.0,80162.42,0.0,0.0,0.0,0.0,0.0,0.0,688703.18,0.0,0.0,0.0,1996323.38571429,2014
2014-03-01,0.0,639.0,407270.41,0.0,0.0,0.0,0.0,358755.833333333,3392.28,472437.63,582572.93,0.0,46120.4,0.0,0.0,330016.665,0.0,0.0,0.0,1147182.5,0.0,0.0,0.0,3348387.64833333,2014
2014-04-01,0.0,2349.7,332419.3,0.0,0.0,0.0,0.0,466766.952380952,1570.1,207049.0,270302.22,0.0,72947.78,0.0,0.0,6993.03,0.0,0.0,0.0,845051.33,0.0,0.0,0.0,2205449.41238095,2014
2014-05-01,0.0,2000.03,246105.2,0.0,0.0,0.0,0.0,554784.323809524,4644.98,417767.24,563319.79,0.0,175257.51,0.0,0.0,327251.705,0.0,0.0,0.0,1008148.07,0.0,0.0,0.0,3299278.84880952,2014
2014-06-01,0.0,5469.6,286478.99,0.0,0.0,0.0,0.0,359135.620952381,0.0,247114.99,404603.55,0.0,67873.76,0.0,0.0,0.0,0.0,0.0,0.0,694920.68,0.0,0.0,0.0,2065597.19095238,2014
2014-07-01,0.0,3399.7,167316.42,0.0,0.0,0.0,0.0,417570.341428571,0.0,454196.13,558403.41,0.0,66309.97,0.0,0.0,0.0,0.0,0.0,0.0,845875.86,0.0,0.0,0.0,2513071.83142857,2014
2014-08-01,0.0,1736.4,477014.48,0.0,0.0,0.0,0.0,416068.29952381,356.6,305285.53,398563.48,0.0,170401.29,0.0,0.0,151264.465,0.0,0.0,0.0,760353.37,0.0,0.0,0.0,2681043.91452381,2014
2014-09-01,0.0,2799.1,368203.04,0.0,0.0,0.0,0.0,408998.932857143,358.6,378741.56,547486.22,0.0,13079.9,0.0,0.0,0.0,0.0,0.0,0.0,598145.89,0.0,0.0,0.0,2317813.24285714,2014
2014-10-01,0.0,3367.86,230129.08,0.0,0.0,0.0,0.0,314868.886666667,4466.9,256340.49,379572.07,0.0,20828.7,0.0,0.0,161718.04,0.0,0.0,0.0,762763.24,0.0,0.0,0.0,2134055.26666667,2014
2014-11-01,0.0,4294.61,243197.44,0.0,0.0,0.0,0.0,487343.723333333,0.0,372809.93,533524.4,0.0,79078.42,0.0,0.0,0.0,0.0,0.0,0.0,1033873.16,0.0,0.0,0.0,2754121.68333333,2014
2014-12-01,0.0,48364.5,91348.4,0.0,0.0,0.0,0.0,380185.962857143,27979.07,491072.11,583081.57,0.0,124619.87,0.0,0.0,152365.73,0.0,0.0,0.0,1004032.65,0.0,0.0,0.0,2903049.86285714,2014
2015-01-01,0.0,142.9,245584.89,0.0,0.0,0.0,0.0,523352.308571429,0.0,371420.59,471973.3,0.0,19111.3,0.0,0.0,148594.27,0.0,0.0,0.0,1324421.96,0.0,0.0,0.0,3104601.51857143,2015
2015-02-01,0.0,3349.05,162224.95,0.0,0.0,0.0,0.0,421268.222380952,0.0,548714.53,664315.85,0.0,170853.82,0.0,0.0,0.0,0.0,0.0,0.0,955286.02,0.0,0.0,0.0,2926012.44238095,2015
2015-03-01,0.0,8319.11,280843.31,0.0,0.0,0.0,0.0,497168.595238095,0.0,453536.19,622883.1,0.0,90955.77,0.0,0.0,164423.325,0.0,0.0,0.0,1164885.97,0.0,0.0,0.0,3283015.3702381,2015
2015-04-01,0.0,15358.33,304405.66,0.0,0.0,0.0,0.0,519603.836190476,0.0,537064.59,599558.55,0.0,108382.5,0.0,0.0,0.0,0.0,0.0,0.0,1130870.79,0.0,0.0,0.0,3215244.25619048,2015
2015-05-01,0.0,33380.56,375606.55,0.0,0.0,0.0,0.0,415890.34047619,0.0,534049.28,618319.21,0.0,58745.67,0.0,0.0,163409.4,0.0,0.0,0.0,954782.75,0.0,0.0,0.0,3154183.76047619,2015
2015-06-01,0.0,10275.34,336491.48,0.0,0.0,0.0,0.0,526358.476190476,0.0,394824.33,525280.85,0.0,100499.13,0.0,0.0,162807.81,0.0,0.0,0.0,862071.77,0.0,0.0,0.0,2918609.18619048,2015
2015-07-01,0.0,2723.8,235587.32,0.0,0.0,0.0,0.0,411971.431428571,0.0,519374.15,616269.01,0.0,123496.73,0.0,0.0,0.0,0.0,0.0,0.0,1149630.43,0.0,0.0,0.0,3059052.87142857,2015
2015-08-01,0.0,3047.6,348192.53,0.0,0.0,0.0,0.0,561563.809523809,0.0,328552.07,467373.13,0.0,119764.65,0.0,0.0,165284.13,0.0,0.0,0.0,919285.9,0.0,0.0,0.0,2913063.81952381,2015
2015-09-01,0.0,74.88,513707.26,0.0,0.0,0.0,0.0,480268.885714286,0.0,485906.49,576250.29,0.0,147445.06,0.0,0.0,0.0,0.0,0.0,0.0,754068.77,0.0,0.0,0.0,2957721.63571429,2015
2015-10-01,0.0,571.4,250054.86,0.0,0.0,0.0,0.0,423239.36,11536.58,432666.75,533620.64,0.0,135724.25,0.0,0.0,148515.29,0.0,0.0,0.0,1163425.95,0.0,0.0,0.0,3099355.08,2015
2015-11-01,0.0,11175.83,263741.4,0.0,0.0,0.0,0.0,637316.476190476,0.0,574547.76,724273.97,0.0,184093.93,0.0,0.0,0.0,0.0,0.0,0.0,904700.42,0.0,0.0,0.0,3299849.78619048,2015
2015-12-01,0.0,640.37,208710.54,0.0,0.0,0.0,0.0,500684.285714286,0.0,319329.71,498798.79,0.0,116266.75,0.0,0.0,148507.37,0.0,0.0,0.0,1113876.28,0.0,0.0,0.0,2906814.09571429,2015
2016-01-01,0.0,27449.2,178437.6,0.0,104377.6,0.0,0.0,748970.638095238,0.0,546876.54,729211.43,0.0,16000.0,0.0,0.0,162512.735,0.0,0.0,0.0,987507.78,0.0,0.0,0.0,3501343.52309524,2016
2016-02-01,0.0,0.0,370085.96,0.0,117800.1,0.0,0.0,287337.738095238,0.0,424074.81,405559.45,0.0,24900.0,0.0,0.0,0.0,0.0,0.0,0.0,1167227.96,0.0,0.0,0.0,2796986.01809524,2016
